Hour,Pb,Ppv,Pd,Ppvmax,Ps,Pc,SOC,Benefit,npv
244,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
245,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
246,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
247,0.0,587.2104,0.0,587.2104,587.2104,0.0,10369.090848679998,57231472.607204266,474124441.4598438
248,0.0,42880.4211,0.0,42880.4211,42880.4211,0.0,10369.090848679998,57231472.607204266,474124441.4598438
249,0.0,92627.3685,0.0,92627.3685,92627.3685,0.0,10369.090848679998,57231472.607204266,474124441.4598438
250,0.0,130463.5263,0.0,130463.5263,100000.0,30463.526299999998,38946.92487071,57231472.607204266,474124441.4598438
251,0.0,103243.26300000004,0.0,155432.84219999998,100000.0,3243.2630000000354,41989.42989101003,57231472.607204266,474124441.4598438
252,0.0,153557.5263,0.0,163269.0,100000.0,53557.5263,92231.74531304004,57231472.607204266,474124441.4598438
253,0.0,153557.5263,0.0,161103.9474,100000.0,53557.5263,142474.06073507006,57231472.607204266,474124441.4598438
254,0.0,137618.0526,0.0,137618.0526,100000.0,37618.052599999995,177763.55587913006,57231472.607204266,474124441.4598438
255,0.0,120519.31589999999,0.0,120519.3159,100000.0,20519.315899999987,197012.72612492,57231472.607204266,474124441.4598438
256,0.0,81363.1578,0.0,81363.1578,81363.1578,0.0,197012.72612492,57231472.607204266,474124441.4598438
257,0.0,41350.105200000005,14417.815352640784,41350.105200000005,55767.92055264079,0.0,181643.55934883986,57231472.607204266,474124441.4598438
258,0.0,5850.6314999999995,0.0,5850.6314999999995,5850.6314999999995,0.0,181643.55934883986,57231472.607204266,474124441.4598438
259,0.0,0.0,53557.5263,0.0,53557.5263,0.0,124552.06984878657,57231472.607204266,474124441.4598438
260,0.0,0.0,0.0,0.0,0.0,0.0,124552.06984878657,57231472.607204266,474124441.4598438
261,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
262,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
263,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
264,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
265,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
266,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
267,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
268,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
269,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
270,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
271,0.0,635.0526,0.0,635.0526,635.0526,0.0,10369.090848679998,57231472.607204266,474124441.4598438
272,0.0,44187.1578,0.0,44187.1578,44187.1578,0.0,10369.090848679998,57231472.607204266,474124441.4598438
273,0.0,94381.1052,0.0,94381.1052,94381.1052,0.0,10369.090848679998,57231472.607204266,474124441.4598438
274,0.0,133196.2104,0.0,133196.2104,100000.0,33196.21040000001,41510.45582492001,57231472.607204266,474124441.4598438
275,0.0,153557.5263,0.0,155362.1052,100000.0,53557.5263,91752.77124695001,57231472.607204266,474124441.4598438
276,0.0,150036.57890000005,0.0,162990.3159,100000.0,50036.57890000005,138692.08591304006,57231472.607204266,474124441.4598438
277,0.0,100000.0,0.0,159471.4737,100000.0,0.0,138692.08591304006,57231472.607204266,474124441.4598438
278,0.0,146051.5263,0.0,146051.5263,100000.0,46051.5263,181893.02273507006,57231472.607204266,474124441.4598438
279,0.0,116117.36849999998,0.0,116117.3685,100000.0,16117.368499999982,197012.72612492,57231472.607204266,474124441.4598438
280,0.0,78037.26329999999,0.0,78037.26329999999,78037.26329999999,0.0,197012.72612492,57231472.607204266,474124441.4598438
281,0.0,38386.894799999995,53557.5263,38386.894799999995,91944.42109999999,0.0,139921.23662486672,57231472.607204266,474124441.4598438
282,0.0,5761.4211,14417.815352640784,5761.4211,20179.236452640784,0.0,124552.06984878657,57231472.607204266,474124441.4598438
283,0.0,0.0,0.0,0.0,0.0,0.0,124552.06984878657,57231472.607204266,474124441.4598438
284,0.0,0.0,0.0,0.0,0.0,0.0,124552.06984878657,57231472.607204266,474124441.4598438
285,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
286,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
287,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
288,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
289,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
290,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
291,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
292,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
293,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
294,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
295,0.0,537.9474,0.0,537.9474,537.9474,0.0,10369.090848679998,57231472.607204266,474124441.4598438
296,0.0,40837.8948,0.0,40837.8948,40837.8948,0.0,10369.090848679998,57231472.607204266,474124441.4598438
297,0.0,89236.4211,0.0,89236.4211,89236.4211,0.0,10369.090848679998,57231472.607204266,474124441.4598438
298,0.0,129529.2633,0.0,129529.2633,100000.0,29529.263300000006,38070.492750410005,57231472.607204266,474124441.4598438
299,0.0,108973.05259999997,0.0,155458.73669999998,100000.0,8973.052599999966,46488.113394469976,57231472.607204266,474124441.4598438
300,0.0,153557.5263,0.0,164839.89479999998,100000.0,53557.5263,96730.42881649997,57231472.607204266,474124441.4598438
301,0.0,153557.5263,0.0,159335.8422,100000.0,53557.5263,146972.74423853,57231472.607204266,474124441.4598438
302,0.0,138286.63150000002,0.0,140903.5263,100000.0,38286.63150000003,182889.43324868003,57231472.607204266,474124441.4598438
303,0.0,115055.21040000001,0.0,115055.21040000001,100000.0,15055.21040000001,197012.72612492,57231472.607204266,474124441.4598438
304,0.0,80889.94739999999,0.0,80889.94739999999,80889.94739999999,0.0,197012.72612492,57231472.607204266,474124441.4598438
305,0.0,39738.3159,0.0,39738.3159,39738.3159,0.0,197012.72612492,57231472.607204266,474124441.4598438
306,0.0,5811.6315,53557.5263,5811.6315,59369.1578,0.0,139921.23662486672,57231472.607204266,474124441.4598438
307,0.0,0.0,0.0,0.0,0.0,0.0,139921.23662486672,57231472.607204266,474124441.4598438
308,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
309,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,67460.58034873329,57231472.607204266,474124441.4598438
310,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
311,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
312,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
313,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
314,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
315,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
316,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
317,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
318,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
319,0.0,450.0,0.0,450.0,450.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
320,0.0,41061.0,0.0,41061.0,31592.619994877245,9468.380005122755,19251.378131485653,57231472.607204266,474124441.4598438
321,0.0,91667.52630000001,8332.473699999988,91667.52630000001,100000.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
322,0.0,100000.0,0.0,128229.3159,100000.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
323,0.0,150317.42109999998,0.0,157518.1578,100000.0,50317.42109999998,57571.86358258998,57231472.607204266,474124441.4598438
324,0.0,153557.5263,0.0,164908.4211,100000.0,53557.5263,107814.17900461997,57231472.607204266,474124441.4598438
325,0.0,153557.5263,0.0,154333.8948,100000.0,53557.5263,158056.49442665,57231472.607204266,474124441.4598438
326,0.0,141526.7367,0.0,141526.7367,100000.0,41526.73670000001,197012.72612492,57231472.607204266,474124441.4598438
327,0.0,100000.0,0.0,108860.5263,100000.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
328,0.0,78738.4737,0.0,78738.4737,78738.4737,0.0,197012.72612492,57231472.607204266,474124441.4598438
329,0.0,39968.0526,0.0,39968.0526,39968.0526,0.0,197012.72612492,57231472.607204266,474124441.4598438
330,0.0,6156.9474,0.0,6156.9474,6156.9474,0.0,197012.72612492,57231472.607204266,474124441.4598438
331,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
332,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
333,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
334,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
335,0.0,0.0,14417.815352640797,0.0,14417.815352640797,0.0,10369.090848679998,57231472.607204266,474124441.4598438
336,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
337,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
338,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
339,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
340,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
341,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
342,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
343,0.0,519.9474,0.0,519.9474,519.9474,0.0,10369.090848679998,57231472.607204266,474124441.4598438
344,0.0,47003.368500000004,0.0,47003.368500000004,47003.368500000004,0.0,10369.090848679998,57231472.607204266,474124441.4598438
345,0.0,94629.1578,0.0,94629.1578,94629.1578,0.0,10369.090848679998,57231472.607204266,474124441.4598438
346,0.0,134625.63150000002,0.0,134625.63150000002,100000.0,34625.63150000001,42851.39575883001,57231472.607204266,474124441.4598438
347,0.0,153557.5263,0.0,155814.7896,100000.0,53557.5263,93093.71118086,57231472.607204266,474124441.4598438
348,0.0,152843.63150000005,0.0,162616.42109999998,100000.0,52843.63150000004,142666.32189101004,57231472.607204266,474124441.4598438
349,0.0,100000.0,0.0,155922.47369999997,100000.0,0.0,142666.32189101004,57231472.607204266,474124441.4598438
350,0.0,141131.5263,0.0,141131.5263,100000.0,41131.5263,181251.80671304004,57231472.607204266,474124441.4598438
351,0.0,116800.89479999998,0.0,116800.89480000001,100000.0,16800.89479999998,197012.72612492,57231472.607204266,474124441.4598438
352,0.0,84320.2104,0.0,84320.2104,84320.2104,0.0,197012.72612492,57231472.607204266,474124441.4598438
353,0.0,41056.4211,0.0,41056.4211,41056.4211,0.0,197012.72612492,57231472.607204266,474124441.4598438
354,0.0,6408.4737,0.0,6408.4737,6408.4737,0.0,197012.72612492,57231472.607204266,474124441.4598438
355,0.0,0.0,0.0,0.0,0.0,0.0,197012.72612492,57231472.607204266,474124441.4598438
356,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
357,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
358,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760154,57231472.607204266,474124441.4598438
359,0.0,0.0,14417.815352640797,0.0,14417.815352640797,0.0,10369.090848679998,57231472.607204266,474124441.4598438
360,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
361,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
362,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
363,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
364,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
365,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
366,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
367,0.0,540.3158999999999,0.0,540.3158999999999,540.3158999999999,0.0,10369.090848679998,57231472.607204266,474124441.4598438
368,0.0,44835.0,0.0,44835.0,44835.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
369,0.0,93772.1052,0.0,93772.1052,93772.1052,0.0,10369.090848679998,57231472.607204266,474124441.4598438
370,0.0,131004.6315,0.0,131004.6315,100000.0,31004.631500000003,39454.535658830006,57231472.607204266,474124441.4598438
371,0.0,153557.5263,0.0,159168.7896,100000.0,53557.5263,89696.85108086001,57231472.607204266,474124441.4598438
372,0.0,152722.6841,0.0,163057.7367,100000.0,52722.684100000006,139156.00103507002,57231472.607204266,474124441.4598438
373,0.0,100000.0,0.0,160368.7896,100000.0,0.0,139156.00103507002,57231472.607204266,474124441.4598438
374,0.0,143769.31590000002,0.0,143769.31590000002,100000.0,43769.315900000016,180215.99628086004,57231472.607204266,474124441.4598438
375,0.0,117905.0526,0.0,117905.0526,100000.0,17905.052599999995,197012.72612492,57231472.607204266,474124441.4598438
376,0.0,85428.6315,0.0,85428.6315,85428.6315,0.0,197012.72612492,57231472.607204266,474124441.4598438
377,0.0,42189.6315,0.0,42189.6315,42189.6315,0.0,197012.72612492,57231472.607204266,474124441.4598438
378,0.0,6528.7896,53557.5263,6528.7896,60086.3159,0.0,139921.23662486672,57231472.607204266,474124441.4598438
379,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,124552.06984878657,57231472.607204266,474124441.4598438
380,0.0,0.0,53557.5263,0.0,53557.5263,0.0,67460.58034873329,57231472.607204266,474124441.4598438
381,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848679998,57231472.607204266,474124441.4598438
382,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
383,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
384,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
385,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
386,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
387,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
388,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
389,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
390,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
391,0.0,452.0526,0.0,452.0526,452.0526,0.0,10369.090848679998,57231472.607204266,474124441.4598438
392,0.0,41549.368500000004,0.0,41549.368500000004,41549.368500000004,0.0,10369.090848679998,57231472.607204266,474124441.4598438
393,0.0,91443.0,0.0,91443.0,91443.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
394,0.0,133637.0526,0.0,133637.0526,100000.0,33637.052599999995,41924.009892739996,57231472.607204266,474124441.4598438
395,0.0,153557.5263,0.0,157941.1578,100000.0,53557.5263,92166.32531476999,57231472.607204266,474124441.4598438
396,0.0,148985.9471,0.0,166065.6315,100000.0,48985.94709999999,138120.04228927998,57231472.607204266,474124441.4598438
397,0.0,100000.0,0.0,161358.15780000002,100000.0,0.0,138120.04228927998,57231472.607204266,474124441.4598438
398,0.0,145274.8422,0.0,145274.8422,100000.0,45274.842200000014,180592.37175710002,57231472.607204266,474124441.4598438
399,0.0,117503.84220000001,0.0,117503.84220000001,100000.0,17503.842200000014,197012.72612492,57231472.607204266,474124441.4598438
400,0.0,85411.5789,0.0,85411.5789,85411.5789,0.0,197012.72612492,57231472.607204266,474124441.4598438
401,0.0,43302.631499999996,53557.5263,43302.631499999996,96860.15779999999,0.0,139921.23662486672,57231472.607204266,474124441.4598438
402,0.0,6802.5789,53557.5263,6802.5789,60360.1052,0.0,82829.74712481344,57231472.607204266,474124441.4598438
403,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,67460.58034873329,57231472.607204266,474124441.4598438
404,0.0,0.0,53557.5263,0.0,53557.5263,0.0,10369.090848680004,57231472.607204266,474124441.4598438
405,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
406,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
407,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
408,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
409,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
410,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
411,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
412,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
413,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
414,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
415,0.0,441.7896,0.0,441.7896,441.7896,0.0,10369.090848679998,57231472.607204266,474124441.4598438
416,0.0,44188.8948,0.0,44188.8948,44188.8948,0.0,10369.090848679998,57231472.607204266,474124441.4598438
417,0.0,94686.3159,0.0,94686.3159,94686.3159,0.0,10369.090848679998,57231472.607204266,474124441.4598438
418,0.0,129783.7896,0.0,129783.7896,100000.0,29783.789600000004,38309.26387244,57231472.607204266,474124441.4598438
419,0.0,153471.9474,0.0,153471.9474,100000.0,53471.947400000005,88471.29772838001,57231472.607204266,474124441.4598438
420,0.0,153557.5263,0.0,165717.4737,100000.0,53557.5263,138713.61315041,57231472.607204266,474124441.4598438
421,0.0,105460.5263,0.0,159358.42109999998,100000.0,5460.526299999998,143836.13287244,57231472.607204266,474124441.4598438
422,0.0,138372.21040000004,0.0,143080.8948,100000.0,38372.21040000004,179833.10344868005,57231472.607204266,474124441.4598438
423,0.0,118313.21039999998,0.0,118313.2104,100000.0,18313.21039999998,197012.72612492,57231472.607204266,474124441.4598438
424,0.0,82240.4211,0.0,82240.4211,82240.4211,0.0,197012.72612492,57231472.607204266,474124441.4598438
425,0.0,44231.0526,0.0,44231.0526,44231.0526,0.0,197012.72612492,57231472.607204266,474124441.4598438
426,0.0,7096.5788999999995,0.0,7096.5788999999995,7096.5788999999995,0.0,197012.72612492,57231472.607204266,474124441.4598438
427,0.0,0.0,53557.5263,0.0,53557.5263,0.0,139921.23662486672,57231472.607204266,474124441.4598438
428,0.0,0.0,53557.5263,0.0,53557.5263,0.0,82829.74712481344,57231472.607204266,474124441.4598438
429,0.0,0.0,53557.5263,0.0,53557.5263,0.0,25738.257624760146,57231472.607204266,474124441.4598438
430,0.0,0.0,14417.815352640784,0.0,14417.815352640784,0.0,10369.090848680004,57231472.607204266,474124441.4598438
431,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848680004,57231472.607204266,474124441.4598438
432,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
433,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
434,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
435,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
436,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
437,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
438,0.0,0.0,0.0,0.0,0.0,0.0,10369.090848679998,57231472.607204266,474124441.4598438
439,0.0,495.9474,0.0,495.9474,495.9474,0.0,10369.090848679998,57231472.607204266,474124441.4598438
440,0.0,43925.6841,0.0,43925.6841,43925.6841,0.0,10369.090848679998,57231472.607204266,474124441.4598438
441,0.0,92727.4737,0.0,92727.4737,92727.4737,0.0,10369.090848679998,57231472.607204266,474124441.4598438
442,0.0,133377.0,0.0,133377.0,100000.0,33377.0,41680.054548680004,57231472.607204266,474124441.4598438
